2'球被郑又荣断球，长传上来黄政宇将球抢先铲出边线                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
69'这样富力就麻烦了                   66'第66分钟，力帆禁区外左侧任意球机会，郑又荣定位球开出到禁区中路，卡尔德克胸部停球下来被姜积私捅一下，乌索解围没有踢远，吴庆上前禁区内左脚劲射入网
69'姜至鹏左路的伟中，隋东陆一夫当关                   66'第66分钟，力帆禁区外左侧任意球机会，郑又荣定位球开出到禁区中路，卡尔德克胸部停球下来被姜积私捅一下，乌索解围没有踢远，吴庆上前禁区内左脚劲射入网
69'再看看进球过程，郑又荣左侧任意球传中，卡尔德克胸部停球下来被姜积私捅一下，乌索解围没有踢远，吴庆上前禁区内左脚劲射入网                   69'第69分钟，力帆换人，冯劲替下了南松
69'乌索交给唐淼                   69'第69分钟，力帆换人，冯劲替下了南松
69'这样富力就麻烦了                   69'第69分钟，力帆换人，冯劲替下了南松
69'姜至鹏左路的伟中，隋东陆一夫当关                   69'第69分钟，力帆换人，冯劲替下了南松
70'广州富力放心一搏，准备换上曾超                   69'第69分钟，力帆换人，冯劲替下了南松
71'扎哈维分左侧，姜至鹏的传中，邓小飞将球抱住                   69'第69分钟，力帆换人，冯劲替下了南松
71'广州富力换人，14号曾超换下了29号肖智                   69'第69分钟，力帆换人，冯劲替下了南松
71'富力左路的任意球                   69'第69分钟，力帆换人，冯劲替下了南松
71'卢琳传中，邓小飞将球击出                   69'第69分钟，力帆换人，冯劲替下了南松
72'叶楚贵分给姜至鹏                   69'第69分钟，力帆换人，冯劲替下了南松
75'费尔南多再进一球                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
76'重庆当代陈雷后场断球交给了费尔南多，费尔南多长途奔袭，从后场一路带球到对方禁区弧顶左脚打门被姜积私挡一下，费尔南多再得球右脚推射破门！                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
77'富力用向柏旭换下了卢琳                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
77'费尔南多的速度实在让富力无计可施                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
77'叶楚贵分边给了扎哈维                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
76'叶楚贵左路传中，扎哈维头球顶偏了                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
76'富力今年在越秀山还没有赢过球                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
77'双方争顶卡尔德克被唐淼撞倒                   74'第74分钟，富力做出换人调整，向柏旭替下卢琳
81'冯劲吃到黄牌                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
81'雷纳迪尼奥任意球传中，邓小飞将球没收                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
81'姜至鹏左路下底传中，隋东陆头球解围                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
81'扎哈维在弧顶处迎球怒射，球直挂球门右上角球进！                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
82'重庆反击                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
82'费尔南多又来了，送给左侧空档                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
83'冯劲这边太空了，禁区内推射又进一球！                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
83'富力刚刚看到点希望又吃了闷棍                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
84'富力的防守问题是非常严重                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
84'尤其是36号U23的黄政宇，虽然一直被认为是本赛季表现最出色的U23球员                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
84'但今天我们看到他在速度上有明显缺陷                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
84'姜至鹏左路的下底传中，球在空中已经出底线                   81'第81分钟，姜至鹏传中球被力帆球员挡出，禁区外弧顶处扎哈维得球后右脚凌空抽射直入网窝
83'冯劲这边太空了，禁区内推射又进一球！                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
83'富力刚刚看到点希望又吃了闷棍                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
84'富力的防守问题是非常严重                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
84'尤其是36号U23的黄政宇，虽然一直被认为是本赛季表现最出色的U23球员                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
84'但今天我们看到他在速度上有明显缺陷                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
84'姜至鹏左路的下底传中，球在空中已经出底线                   83'第83分钟，力帆进攻，禁区外右侧费尔南多一脚横传球到门前，左侧跟进的冯劲步入禁区左侧，一脚推射破门
87'黄政宇回传给程月磊                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
87'雷纳迪尼奥交给扎哈维                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
87'回传给曾超                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
87'乌索交给扎哈维                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
88'再分给姜至鹏，传中，刘宇顶出底线                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
88'姜至鹏发角球，邓小飞出击击球不远                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
88'唐淼抢第二落点远射，球又进了！                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
89'邓小飞认为对方冲撞门将                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
89'不过裁判没有理会                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
89'3：4                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
89'比赛时间连补时大概剩下5分钟                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
90'黄政宇交给唐淼                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
90'直传给曾超                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
90'雷纳迪尼奥接应直传，曾超越位                   87'第87分钟，富力角球机会，姜至鹏左侧角球开出到禁区，被邓小飞拍出来，禁区外右侧唐淼得到球后直接一脚远射，皮球直入网窝，3-4
50'吊禁区，有点高，扎哈维没有拿到球                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
50'邓小飞的长传                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
50'费尔南多接应转身                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
50'符云龙捂着右脚膝盖倒地                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
50'似乎是崴到了膝盖                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
50'符云龙坚持不了了                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
52'富力暂时还没有换人                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
52'乌索退到了中后卫位置                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
52'姜积私交给乌索                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'雷纳迪尼奥接应直传被刘欢解围                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'黄政宇中场拿球交给乌索                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'富力打得还是比较慢                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'黄政宇直传，雷纳迪尼奥得球                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'还是交给姜至鹏                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'交给中路扎哈维，不规则交给姜至鹏，传中                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
53'交给中路扎哈维，不规则交给姜至鹏，传中                   50'全场补时5分钟，补时阶段双方都没有放弃进攻，但都没有取得进球，最终富力主场3-4不敌力帆，无缘越秀山首胜
