4'力帆反击，前场找到南松，被毕津浩逼出变线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
62'犀利啊，小摩托连续的回旋，禁区外自己尝试，一记抽射，偏出一些                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
62'李帅大脚开起门球                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
63'中路特维斯得球，摆脱防守，向前推进                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
63'隋东陆一个放铲，断下来                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
63'长传到前面找卡尔德克，王林拼抢受伤倒地了                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
63'慢镜头来看是拼抢落点时候受伤，队医简单处理                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'比赛继续，力帆左侧给到吴庆                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'一记斜吊，传中进来，直接飞出底线                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'李帅后场大脚开起来                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'中圈附近，特维斯争顶，第二点下来到了彭欣力脚下                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'挑传向前，中路找南松                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
64'回做给到小摩托，后排跟上，直接兜射，，偏出左侧门柱                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
66'特维斯回防把球断下，在给到左侧曹赟定，左侧盘带向前                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
66'上来防守的彭欣力和曹赟定撞了个满怀啊，双双倒地                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
66'球滚出底线，裁判给门球                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
66'邓小飞大脚开起来                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
66'前场右侧卡尔德克顶到，第二点金基熙挡回                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
67'力帆左侧刘欢拿球回敲，邓小飞在给隋东陆                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
67'身前给刘宇，斜传左侧吴庆没接到，失误出界                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
67'力帆换人了，徐洋替下队长吴庆                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
67'吴庆把袖标交给了小摩托                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'徐洋也是边路好手，以前在建业，是边路比较细腻的一名选手                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'申花左侧给到王林，回敲金基熙                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'横敲毕津浩，在给身前瓜林                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'斜传左侧王林插上，传球给到曹赟定                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'底线附近强突，趟大出了底线                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'力帆门球，邓小飞大脚开起                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
68'中圈附近，拼抢之后孙世林倒地受伤了                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
69'被彭欣力踢了一下                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
69'孙世林膝盖有点擦伤，貌似被鞋钉刮了下                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
69'比赛继续，力帆的进攻                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
69'小摩托慢慢推进，右侧被瓜林断下                   66'第66分钟吴庆被徐洋换下，吴庆下场前把队长袖标交给费尔南多
72'小毛这个球员能力强，哪都好，，就是体能无法支撑全场，年轻时候也是这个问题                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
72'邓小飞大脚开起来                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
72'前场右侧争顶，没人碰到，出了边线                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
72'王林发球，中路给毕津浩，向前找吕征                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
73'带到右侧，下底突破，被挡出去，角球                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
73'右侧特维斯角球开起，，禁区内中路落点不错                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
73'毕津浩插上，点球点附近头球轰炸，被邓小飞稳稳没收                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
73'邓小飞快发                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
74'前场金基熙后场断下，在向前，被断                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
74'右侧陈雷长甩，禁区内卡尔德克和出击的李帅相争                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
74'卡尔德克虽然争到，但是李帅被撞倒地了                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
75'裁判哨子没响，金基熙门前倒钩解围                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
75'左侧曹赟定拿球，自己发起攻势，内切，抽射，没有什么威胁                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
75'邓小飞大脚开起来                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
75'右侧瓜林直接把球控制，在给身前，毛剑卿                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
75'接球转身被隋东陆踢出边线                   72'第72分钟特维斯开出右路角球，毕津浩头球被邓小飞接住
65'李帅后场开球，大脚开起来到右侧                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
65'连续的争顶，孙世林把球控制                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
65'斜传到左侧，曹赟定横拨给瓜林                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
65'瓜林向前找曹赟定，拿球被包夹，丢了                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
65'郑又荣组织，回敲隋东陆，挑传到前场                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
66'特维斯回防把球断下，在给到左侧曹赟定，左侧盘带向前                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
66'上来防守的彭欣力和曹赟定撞了个满怀啊，双双倒地                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
66'球滚出底线，裁判给门球                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
66'邓小飞大脚开起来                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
66'前场右侧卡尔德克顶到，第二点金基熙挡回                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
67'力帆左侧刘欢拿球回敲，邓小飞在给隋东陆                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
67'身前给刘宇，斜传左侧吴庆没接到，失误出界                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
67'力帆换人了，徐洋替下队长吴庆                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
67'吴庆把袖标交给了小摩托                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'徐洋也是边路好手，以前在建业，是边路比较细腻的一名选手                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'申花左侧给到王林，回敲金基熙                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'横敲毕津浩，在给身前瓜林                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'斜传左侧王林插上，传球给到曹赟定                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'底线附近强突，趟大出了底线                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'力帆门球，邓小飞大脚开起                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
68'中圈附近，拼抢之后孙世林倒地受伤了                   65'进入最后20分钟，两队对攻愈发凶猛，第73分钟曹赟定左路小角度射门被邓小飞扑住
78'这个球，曹赟定强射，但球离身体有点远，和南松形成了一个对脚                   78'第78分钟邓小飞拖延时间吃到黄牌
78'申花继续进攻，瓜林组织。一脚似传似射，禁区内被邓小飞没收                   78'第78分钟邓小飞拖延时间吃到黄牌
78'手抛球到禁区左侧，刘欢拿球推进                   78'第78分钟邓小飞拖延时间吃到黄牌
78'挑传，直接被断                   78'第78分钟邓小飞拖延时间吃到黄牌
79'挑传，打身后，找毛剑卿                   78'第78分钟邓小飞拖延时间吃到黄牌
79'毛剑卿前插，还是邓小飞快了一步，没收                   78'第78分钟邓小飞拖延时间吃到黄牌
79'后场大脚开起来，争顶落点，吹了申花的犯规                   78'第78分钟邓小飞拖延时间吃到黄牌
79'邓小飞上来开这个定位球                   78'第78分钟邓小飞拖延时间吃到黄牌
80'裁判给了邓小飞黄牌，，认为其拖延时间                   78'第78分钟邓小飞拖延时间吃到黄牌
80'邓小飞开起来                   78'第78分钟邓小飞拖延时间吃到黄牌
80'前场争顶，出了边线                   78'第78分钟邓小飞拖延时间吃到黄牌
80'力帆换人了，刚刚拼抢中受伤的南松被换下，替补上来的是崔永哲，都是延边制造啊                   78'第78分钟邓小飞拖延时间吃到黄牌
80'力帆前场组织进攻，右侧分边被断                   78'第78分钟邓小飞拖延时间吃到黄牌
81'毛剑卿反击，一路杀到前面，在给身后特维斯                   78'第78分钟邓小飞拖延时间吃到黄牌
81'横敲孙世林，外围挑传，禁区内隋东陆头球顶出                   78'第78分钟邓小飞拖延时间吃到黄牌
81'外围左侧曹赟定拿球，再送一脚传中                   78'第78分钟邓小飞拖延时间吃到黄牌
81'力帆禁区内防守，挡出底线                   78'第78分钟邓小飞拖延时间吃到黄牌
81'右侧角球，这次换成瓜林主罚                   78'第78分钟邓小飞拖延时间吃到黄牌
81'给出来，要前点，刘欢挡出底线，继续角球                   78'第78分钟邓小飞拖延时间吃到黄牌
49'发球给到金基熙，带球往前，左侧转移给王林                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
49'直塞身前，毛剑卿，左侧突破                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
49'下底传中起来，到了门前，，机会啊                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
49'特维斯一个铲射，，没包抄到，，差之毫厘                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
49'禁区外右侧瓜林得球，分边曹赟定                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'左侧下底，再起，，禁区内被破坏                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'外围瓜林直接重炮，咣当，，击中横梁                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'力帆防守队员迅速解围出底线                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'右侧角球，，开起来                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'禁区内直接被出击的邓小飞没收                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
50'后场开球，大脚给到右翼                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
51'卡尔德克争顶，第二点毕津浩拿下来                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
51'在给到右侧李运秋，挑传向前                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
51'特维斯加速启动，在给到毛剑卿，接球被刘宇撞翻                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
51'右侧定位球，特维斯处理                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'开起来，禁区中央，瓜林头球顶高，见高不见远，第二点还有                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'力帆把球解围出去                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'后场李帅得球，在给金基熙，推给身前孙世林                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'控制一下，右侧分毕津浩，长传找右路吕征                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'球给大了，直接飞出边线                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'波耶特有点坐不住了啊                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
52'力帆的快速反击                   49'比赛补时4分钟，第91分钟李运秋防守费尔南多时手球犯规，郑又荣任意球直冲门前，金基熙头球解围
