1'上半场比赛开始！！                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
87'禁区内推射被杨智用腿挡了下来                   84'第84分钟国安用张晓彬换杜明洋
87'二点马丁斯胸部停球下来                   84'第84分钟国安用张晓彬换杜明洋
87'挑传到中路                   84'第84分钟国安用张晓彬换杜明洋
87'队友头球攻门被杨智在门线上得到                   84'第84分钟国安用张晓彬换杜明洋
87'马丁斯前场争抢撞开雷腾龙                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
87'禁区内推射被杨智用腿挡了下来                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
87'二点马丁斯胸部停球下来                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
87'挑传到中路                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
87'队友头球攻门被杨智在门线上得到                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
88'这球马丁斯有犯规的嫌疑，但裁判没吹                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
89'克里梅茨前场拼抢中碰了一下李建滨                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
89'裁判也是没有吹犯规                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
89'球在死球的情况下克里梅茨想去道歉                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
89'李建滨这边起身后直接将谢尔盖耶夫推倒                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
90'不好意思是谢尔盖耶夫和李建滨之间的问题                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
90'场上有些冲突                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
90'大家赶紧将两人劝开                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
90'裁判只给了李建滨一张黄牌！！                   87'第87分钟场上突起纷争，谢尔盖耶夫踩到李建滨，随后又无意碰到还在地上的李一下，结果李建滨起身立刻推倒谢尔盖耶夫，两队队员立刻挤在一起
89'克里梅茨前场拼抢中碰了一下李建滨                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
89'裁判也是没有吹犯规                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
89'球在死球的情况下克里梅茨想去道歉                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
89'李建滨这边起身后直接将谢尔盖耶夫推倒                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
90'不好意思是谢尔盖耶夫和李建滨之间的问题                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
90'场上有些冲突                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
90'大家赶紧将两人劝开                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
90'裁判只给了李建滨一张黄牌！！                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'李翰博边路拿球被柏佳骏从身后踢了一下！！                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'这球是故意踢人啊！！                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'场上再次爆发冲突                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'双方的替补席赶紧将双方劝开                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'主裁和边裁在交流着什么                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
91'看看怎么判罚                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'李建滨这边被出示了一张黄牌！！                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'两黄变一红！！                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'李建滨被出示红牌后也是还要去上前争论                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'直接被队友拉了下去                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'国安队前场的任意球                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'先看一下                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'任意球送后点                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'传的有些大                   89'第89分钟柏佳骏踢了李翰博一下，李翰博立刻猛撞柏佳骏，双方又争在一起，而且还牵涉不少替补选手
92'李建滨这边被出示了一张黄牌！！                   92'第92分钟张晓彬中场犯规吃到黄牌
92'两黄变一红！！                   92'第92分钟张晓彬中场犯规吃到黄牌
92'李建滨被出示红牌后也是还要去上前争论                   92'第92分钟张晓彬中场犯规吃到黄牌
92'直接被队友拉了下去                   92'第92分钟张晓彬中场犯规吃到黄牌
92'国安队前场的任意球                   92'第92分钟张晓彬中场犯规吃到黄牌
92'先看一下                   92'第92分钟张晓彬中场犯规吃到黄牌
92'任意球送后点                   92'第92分钟张晓彬中场犯规吃到黄牌
92'传的有些大                   92'第92分钟张晓彬中场犯规吃到黄牌
93'申花这边后场有手球的嫌疑                   92'第92分钟张晓彬中场犯规吃到黄牌
93'也是没吹                   92'第92分钟张晓彬中场犯规吃到黄牌
94'张晓斌中场拦截犯规                   92'第92分钟张晓彬中场犯规吃到黄牌
94'张晓斌得到一张黄牌！                   92'第92分钟张晓彬中场犯规吃到黄牌
