1'上半场比赛开始                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
75'鲁能泰山队进球啦！！阿洛伊西奥！3-2                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
75'郑铮直传球，刘彬彬突破横传禁区，颜骏凌扑球不稳，蒿俊闵把球踢出来，阿洛伊西奥抢点打门球进！！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
76'蒿俊闵机敏啊！！虽然球在颜骏凌手里，但蒿俊闵踢出球还没有犯规，颜骏凌没能拿稳！！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
76'比赛越来越精彩啦！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
76'上海上港队对这个进球有问题！！他们认为是冲撞门将！！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
76'但裁判指向中圈！进球有效！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
76'上海上港队的球员对这个判罚不好接受！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
77'颜骏凌站了起来，看来是受伤啦！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
77'用户xotc2swlal：临沂球迷发来贺电，一统！求上墙回复〔上墙一点问题也没有！只要大家文明发表评论，发表的评论有意思，会上的啊！〕                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
78'王佳玉吃到了黄牌！！看来是对裁判不礼貌啦？                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
78'中后场鲁能泰山队断球，直传中场！                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
78'乌索中场拿球，交给洛维                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
78'洛维横传右路                   75'第75分钟，山东鲁能再次反超比分，刘彬彬边路传中，刚刚替补登场的蒿俊闵从颜骏凌手中偷走皮球，阿洛伊西奥射空门得手，山东鲁能3-2领先
79'蒿俊闵斜传禁区！！位置太好啦！！阿洛伊西奥没人盯防的情况下一个蛙跳头球顶门！象解围！                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
79'野牛真猛！但这个动作不怎么标准                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
80'上海上港队右路进攻，对方把球控下来                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
80'阿多争顶撞倒了洛维                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
80'上海上港队进球啦！吕文君，3-3                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
80'鲁能泰山队的防线是纸糊的！                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
81'阿多撞倒洛维，主裁判没有吹！洛维还倒在地上，上海上港队继续进攻！傅欢右路下底横传，吕文君抢点冲顶破门！！                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
81'从进球的质量来看，上海上港队的这个进球质量更高！                   79'第79分钟，蒿俊闵边路弧线球传中，阿洛伊西奥偷球顶偏
85'郑铮左路突破，麦克布林连人带球一块铲                   85'第85分钟，海森任意球低射，王大雷将球没收
85'刘彬彬发任意球到禁区内后点，王永珀抢点头球顶门，出底线                   85'第85分钟，海森任意球低射，王大雷将球没收
86'洛维斜传球想给乌索，被断                   85'第85分钟，海森任意球低射，王大雷将球没收
86'上海上港队长传球，海森带大啦，王大雷出击把球扑住                   85'第85分钟，海森任意球低射，王大雷将球没收
87'老皇牛：弃用麦克革文是裤衩的大错回复〔同感！我怎么觉得也应该换上他呢！哎，就是不换〕                   85'第85分钟，海森任意球低射，王大雷将球没收
87'刘彬彬左路强突，对方包夹上来，球出边线                   85'第85分钟，海森任意球低射，王大雷将球没收
87'库卡也蹲不住啦！！                   85'第85分钟，海森任意球低射，王大雷将球没收
88'洛维中路突破传球，刘彬彬横传，王永珀吊到禁区，对方顶出来                   85'第85分钟，海森任意球低射，王大雷将球没收
