1'上半场比赛开始！                   1'两队第1分钟直接对攻，不过两队防线篱笆扎得严实，各自都难以找到突破缺口
54'回传给石柯                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
57'于汉超右路上来直传，张琳芃套上传中                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'颜骏凌将球拿下                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'武磊接应放长传，冯潇霆得球回传给曾诚                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'曾诚长传上来                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'被张卫顶一下                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'武磊回给张卫，林创益接应交给艾哈迈多夫                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
57'艾哈迈多夫分边右路的王燊超                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
58'传中，埃尔克森头球争下来                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
58'武磊上来得球低射打在后卫身上改变方向入网！                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
59'张琳芃伸脚挡球将球挡入大门！                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
59'武磊的意识真是上佳                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
59'张琳芃回传给梅方                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
59'黄博文拿球，直传，郜林接应被王燊超踢倒                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
60'黄博文任意球吊进禁区                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
60'保利尼奥甩头攻门被颜骏凌飞身扑出底线                   57'第57分钟王燊超右路传中，中路埃尔克森头球虽然未果，但皮球飞到左侧埋伏的武磊这里，武磊得球调整一下后，起右脚怒射，球打在倒地拦截的张琳芃腿上弹进门内，1比1，上港快速扳平
65'横传给了艾哈迈多夫                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'分边右路的王燊超，传中被阿兰拦截出边线                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'胡尔克得球，被黄博文断球解围                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'张卫解围不远                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'于汉超得球交给张琳芃                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'长传上来，石柯顶一下                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'黄博文长传交给保利尼奥                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'晃过了贺惯分给高拉特                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
65'转移给了阿兰，传后点被张卫顶到                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
66'张卫带球过了半场                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
66'交给林创益                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
66'横传给胡尔克，保利尼奥抢断                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
66'裁判吹了保利尼奥犯规                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'这个任意球的距离相当合适                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'胡尔克准备直接打门                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'打在人墙上改变方向飞出底线                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'胡尔克发角球，梅方顶出                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'阿兰护球交给高拉特                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
67'高拉特带球间的直传，于汉超跑过了                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
68'回头看看阿兰刚才被张卫扫倒的动作                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
68'主裁判向张卫补发一张黄牌！                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
68'比赛继续                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
68'黄博文得球，交给张琳芃                   65'第65分钟胡尔克带球中被保利尼奥撞翻在地，胡尔克30米外任意球直射打在冯潇霆头上弹出界外
69'张琳芃右路得球交给黄博文                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
69'邹正回传给冯潇霆，传球被胡尔克拦截                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
69'差点被断，冯潇霆飞身头球拦截                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
69'恒大反击                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
70'郜林左路下底，地滚球传前点，于汉超抢前点一捅，球进了！                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'比赛继续                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'贺惯长传上来，梅方顶第一点                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'不远，梅方再顶一下                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'保利尼奥得球                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'交给冯潇霆，回给保利尼奥                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'分边给了阿兰                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'黄博文接应，回传给邹正                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
71'保利尼奥接应回传给冯潇霆，回传给曾诚                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
72'长传右路，张卫上抢推倒了于汉超                   69'第69分钟进球意外来到，郜林左路得球后，突然起左脚直线传球入小禁区，于汉超快速抢前点捅射得分，2比1
72'长传右路，张卫上抢推倒了于汉超                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
73'阿兰左路的下底传中，球滑门而过                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
73'保利尼奥奋力去追，球还是出边线                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
73'上海上港换人，11号吕文君换下了2号张卫！                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
73'吕文君得球，转移向左路，被黄博文顶到中场                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
74'艾哈迈多夫得球交给吕文君，回传给了贺惯                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
74'石柯直传，埃尔克森脚后跟传球                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
74'于汉超抢断艾哈迈多夫                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
74'阿兰护球交给保利尼奥                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
75'石柯交给蔡慧康，转移给了艾哈迈多夫                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
75'直传找到胡尔克，郜林抢球犯规                   72'第72分钟吕文君换下张卫，林创益退后打边后卫
79'邹正反断交给阿兰                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
79'推进带丢了                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
79'武磊接应                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
79'带球过了半场，交给埃尔克森                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
79'拔给胡尔克                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
79'转移给了艾哈迈多夫，远射，没有打上力量                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
80'艾哈迈多夫与保利尼奥发生口角                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
80'还好双方都比赛克制                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
80'虽然在互喷，但没有推搡的动作                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
80'上港有一名球员受伤倒地                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
80'是林创益                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
81'经过短暂调整后，林创益可以继续比赛                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
81'颜骏凌大脚开出来                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
81'埃尔克森回做给胡尔克                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'带球间分给武磊                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'短传被梅方拦截                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'于汉超带球上来                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'一扣回传给张琳芃                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'高拉特接应回传给梅方                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'交给张琳芃，直传被武磊拦截出边线                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'于海准备上场                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'黄博文大脚解围                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
82'石柯顶给了王燊超                   79'第79分钟林创益和阿兰碰撞后受伤倒地，在坚持了几分钟之后，林创益被于海换下，上港最后时刻打三后卫阵型
87'恒大准备换上刘健                   87'第87分钟恒大用刘健换下郜林
87'要保住一分了                   87'第87分钟恒大用刘健换下郜林
87'广州恒大换人，17号刘健换下了29号郜林！                   87'第87分钟恒大用刘健换下郜林
88'邹正解围                   87'第87分钟恒大用刘健换下郜林
88'被王燊超顶出边线                   87'第87分钟恒大用刘健换下郜林
88'邹正掷界外球                   87'第87分钟恒大用刘健换下郜林
88'阿兰回做                   87'第87分钟恒大用刘健换下郜林
88'邹正挑上来，被林创益长传上来                   87'第87分钟恒大用刘健换下郜林
88'冯潇霆解围晚了，被埃尔克森抢断                   87'第87分钟恒大用刘健换下郜林
88'埃尔克森背后铲倒了埃尔克森                   87'第87分钟恒大用刘健换下郜林
89'埃尔克森吃到黄牌！                   87'第87分钟恒大用刘健换下郜林
89'上港获得一个对方禁区犄角外一点的任意球机会！                   87'第87分钟恒大用刘健换下郜林
89'冯潇霆这个犯规给红牌更合理                   87'第87分钟恒大用刘健换下郜林
90'埃尔克森伤得不轻                   87'第87分钟恒大用刘健换下郜林
90'胡尔克摆球准备主罚                   87'第87分钟恒大用刘健换下郜林
90'下半场补时4分钟                   87'第87分钟恒大用刘健换下郜林
90'恒大排出6人人墙                   87'第87分钟恒大用刘健换下郜林
90'胡尔克打门，打偏了！                   87'第87分钟恒大用刘健换下郜林
91'距离目标其实相当近                   91'第91分钟埃尔克森重新进场
91'曾诚发门球                   91'第91分钟埃尔克森重新进场
91'蔡慧康顶到第一点                   91'第91分钟埃尔克森重新进场
91'梅方解围踢嗤了                   91'第91分钟埃尔克森重新进场
91'胡尔克去拿，但粘球下来出边线                   91'第91分钟埃尔克森重新进场
91'埃尔克森重新回到场内                   91'第91分钟埃尔克森重新进场
91'比赛继续                   91'第91分钟埃尔克森重新进场
92'邹正交给黄博文                   91'第91分钟埃尔克森重新进场
92'长传上来，给大了                   91'第91分钟埃尔克森重新进场
92'球出底线                   91'第91分钟埃尔克森重新进场
92'补时还有2分钟                   91'第91分钟埃尔克森重新进场
92'颜骏凌发门球                   91'第91分钟埃尔克森重新进场
92'被保利尼奥顶下来                   91'第91分钟埃尔克森重新进场
92'于汉超将球踢到前场                   91'第91分钟埃尔克森重新进场
92'林创益顶一下                   91'第91分钟埃尔克森重新进场
92'黄博文长传，阿兰头球顶下来                   91'第91分钟埃尔克森重新进场
93'石柯控球，长传前场右路的胡尔克                   91'第91分钟埃尔克森重新进场
93'传中，埃尔克森后退中头球吊门，顶偏了                   91'第91分钟埃尔克森重新进场
93'曾诚发门球                   91'第91分钟埃尔克森重新进场
93'吕文君顶到第一点                   91'第91分钟埃尔克森重新进场
93'张琳芃控球                   91'第91分钟埃尔克森重新进场
93'长传上来，贺惯顶一下                   91'第91分钟埃尔克森重新进场
93'武磊带球，人球分过                   91'第91分钟埃尔克森重新进场
94'邹正战术性阻挡犯规                   91'第91分钟埃尔克森重新进场
94'邹正吃到黄牌！                   91'第91分钟埃尔克森重新进场
94'也是相当规模必要的战术犯规                   91'第91分钟埃尔克森重新进场
94'胡尔克吊球到禁区，被冯潇霆顶出禁区                   91'第91分钟埃尔克森重新进场
94'全场比赛结束！                   91'第91分钟埃尔克森重新进场
93'石柯控球，长传前场右路的胡尔克                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'传中，埃尔克森后退中头球吊门，顶偏了                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'曾诚发门球                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'吕文君顶到第一点                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'张琳芃控球                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'长传上来，贺惯顶一下                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
93'武磊带球，人球分过                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
94'邹正战术性阻挡犯规                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
94'邹正吃到黄牌！                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
94'也是相当规模必要的战术犯规                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
94'胡尔克吊球到禁区，被冯潇霆顶出禁区                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
94'全场比赛结束！                   93'第93分钟邹正直接在中场用手打在武磊脸上吃到黄牌
