7'慢镜来看这个判罚相当准确                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
84'郑智直传，高拉特转身打门被颜骏凌抱住                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
85'恒大淘宝换人，27号郑龙换下了20号于汉超                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
85'于汉超的体能透支了                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
86'冯潇霆长传到中场，傅欢撞倒了郜林                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
86'李学鹏弧线球送到门线，高拉特对争，对方三人将球解围                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
87'埃弗顿右路接应长传带球地最禁区晃动了                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
87'比赛进行到下半场40分钟了                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
88'上港获得一个角球的机会                   88'第88分钟傅欢拖延时间吃到黄牌
89'傅欢因为拖延时间被黄牌警告                   88'第88分钟傅欢拖延时间吃到黄牌
89'孔卡左路的拿球被赵旭日解围出边线                   88'第88分钟傅欢拖延时间吃到黄牌
89'汪佳捷的横传，张卫回传给门将                   88'第88分钟傅欢拖延时间吃到黄牌
90'下半场补时4分钟                   88'第88分钟傅欢拖延时间吃到黄牌
90'高拉特带球到禁区左侧，小角度打门偏出                   88'第88分钟傅欢拖延时间吃到黄牌
91'郑智拿球交给郜林                   88'第88分钟傅欢拖延时间吃到黄牌
91'撞墙式配合，孔卡的解围                   88'第88分钟傅欢拖延时间吃到黄牌
91'梅方的直传被断                   88'第88分钟傅欢拖延时间吃到黄牌
91'埃弗顿逼上梁山球到右路停了下来                   88'第88分钟傅欢拖延时间吃到黄牌
92'蔡惠康倒地不起，埃弗顿将球踢出边线                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
93'冯潇霆长传被于海挡一下                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
93'梅方的回传有点危险，曾诚再是拿到                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
94'李学鹏长传到禁区，郜林头球摆渡                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
94'高拉特跟进慢了                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
94'全场比赛结束                   92'第92分钟蔡慧康在中圈附近被郜林拦截后倒地不起，看上去膝关节出了问题，但他很快挣扎起来再投入战斗
