3'申鑫的进攻，洛维人球分过再长传到对方禁区右侧                   3'开场第3分钟天津队聊博超右路沉底传中，胡人天凌空弹射打在申鑫队员身上弹出
82'洛维吊进来，杜佳冲出来单拳将球击出                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
83'惠家康左路来了，回传给王秋明                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
83'巴尔克斯接应，安德烈齐尼奥过渡一马大哈                    82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
83'过渡到右路                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
84'孙凯长传上来，又是准度不够                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
85'洛维被范柏群绊倒                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
85'申鑫右路组织                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
85'叶重秋推进被绊倒                   82'第82分钟丹尼尔射门被拦截后反弹奔向泰达门内，杜佳把球接住
86'洛维任意球送到禁区，多名黄衫的球员争到一起，叶重秋顶偏得不少                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
86'杜佳门球发到位左路，白岳峰回传有点不到位，杜佳冲出禁区抢在奇玛之前将球踢出边线                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
87'奇玛背身拿球被拉倒                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
87'快发任意球，刘俊楠传中，吕伟争顶赢了吴毅臻                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
87'乔尼中场断球，乔尼已经踢到了中锋的位置                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
88'刘俊楠右路护球被白岳峰推倒                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
89'洛维的传中又是太低了                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
89'泰达反击又是2打2的机会                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
89'巴尔克斯带球，安德烈齐尼奥拉开，巴尔克斯推射球门右下角被张一诺倒地扑出底线                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
89'泰达发短脚球，安德烈齐尼奥护对方双人包夹                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
89'安德烈齐尼奥推倒了姜嘉俊                   86'第86分钟埃杜瓦尔多任意球送到禁区，叶重秋和邹仲霆互相干扰，导致谁都没顶上力量
49'白岳峰左路再斜向长传到前场右路，胡人天背后推人犯规                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
49'巴尔克斯前场做球，胡人天插上得球回做                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
49'巴尔克斯再拿球，第二动作慢了，球被邹仲庭断下                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
50'申鑫反击，洛维的推进被李本舰拉倒在地                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
50'李本舰吃到黄牌                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
50'安德烈齐尼奥左路组织                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
51'又有一名泰达球员受伤不起，是郭皓                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
52'郭皓与洛维争抢时先放铲，洛维后到可能是踩到了郭皓的脚                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
52'郭皓示意需要担架进场                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
52'也可能是铲球倒地时自己崴伤了脚踝                   49'比赛补时4分钟，第91分钟裁判判罚池忠国犯规，结果却引发双方外援的小小口水战
