2'闪电进球啊，，1分钟                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
64'自己加速，带出了底线啊                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
64'门将大脚把球开起来                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
65'前场右侧盖坦拿球                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'面对包夹，一个风骚的抹过，自己狂奔下底                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'底线附近蔡慧康追防，滑铲挡出底线                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'右侧角球，，送入禁区                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'中路头球解围                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'外围右侧卡拉斯科拿球，挑传到点球点                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
65'还是被解围                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
66'外围右路胡尔克得球，长传转到左侧                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
66'奥斯卡把球停下，向前一记直塞                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
66'中路武磊得球，大步流星，，冲起来                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
66'一路杀入禁区，，中路单刀赴会                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
66'面对张翀，，冷静的抽射，，梅开二度                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
67'武磊也梅开二度了，比分继续扩大啊。升班马的防线成了筛子                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
67'前场中路武磊接到奥斯卡的直塞，带球突入到了禁区里中路，甩开防守单刀爆射中路得分                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'奥斯卡今天2次给武磊喂饼啊                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'奥斯卡前场左侧拿球，脚后跟妙传                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'于海带球奔袭，压到禁区左侧                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'底线附近起球，，，直接飞出底线                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'大连后场给到王万鹏，在回敲张翀，，大脚开起来                   65'第65分钟武磊再次进球，奥斯卡在中场线送球，武磊得球，利用速度单刀赴会，杀入禁区后毫不犹豫起脚怒射，5比0
68'奥斯卡今天2次给武磊喂饼啊                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
68'奥斯卡前场左侧拿球，脚后跟妙传                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
68'于海带球奔袭，压到禁区左侧                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
68'底线附近起球，，，直接飞出底线                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
68'大连后场给到王万鹏，在回敲张翀，，大脚开起来                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
69'中圈附近蔡慧康头球一顶                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
69'大连拿到第二点，斜传中路找盖坦                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
69'盖坦分左侧，卡拉斯科回敲身后                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
69'胡尔克把球拦下，分到中路                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
69'大连队防守把球破坏                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'前场中路卡拉斯科得球，拉球过人，，突到禁区前沿                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'蔡慧康伸脚绊倒了对手                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'大禁区前沿左侧定位球良机                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'卡拉斯科主罚                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'助跑，，右脚爆射，越过人墙，，直奔中路                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'颜骏凌飞身一托，，托出底线                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
70'右侧角球，卡拉斯科开起来                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'禁区内还是被顶出                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'外围左侧冯特拿球，禁区外左侧给到王亮                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'再分左路，传中起来                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'禁区内中路被顶出                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'外围上港反击                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'中路艾哈迈多夫，向前一记直塞                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'武磊又单刀了                   68' 李帅换第68分钟蔡慧康禁区外放倒卡拉斯科，这脚卡拉斯科打出高水平，颜骏凌后仰把球打出
71'禁区内还是被顶出                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'外围左侧冯特拿球，禁区外左侧给到王亮                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'再分左路，传中起来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'禁区内中路被顶出                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'外围上港反击                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'中路艾哈迈多夫，向前一记直塞                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
71'武磊又单刀了                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'左脚低射，，被张翀用腿挡出底线                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'武磊错失戴帽机会                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'右侧角球，，开起来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'禁区右侧吕文君，头球攻门                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'打在王万鹏身上，出了底线                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'右侧角球再来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'战术角球，给奥斯卡                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'分身前给胡尔克，左侧盘带，斜传                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'被对方拦下，，盖坦拿球                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
72'斜传，前场左侧找卡拉斯科，，在给到左路                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'杀到底线，倒三角传回来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'被上港解围出来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'中圈附近奥斯卡得球，斜传                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'王万鹏速度不如吕文君啊                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'吕文君飞驰超车，突入禁区左侧                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
73'左脚爆射，，偏出底线                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'刚才大连一方同时换了两个人，分别是李帅替下汪晋贤                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'王耀鹏替下孙国文                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'最后这20分钟，双方都放松了防守，开始对攻战                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'门球开起来                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'中圈附近拼抢，大连拼抢犯规了                   71'第71分钟上港再次席卷到对方半场，但吕文君着急射门偏出
74'刚才大连一方同时换了两个人，分别是李帅替下汪晋贤                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
74'王耀鹏替下孙国文                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
74'最后这20分钟，双方都放松了防守，开始对攻战                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
74'门球开起来                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
74'中圈附近拼抢，大连拼抢犯规了                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'上港右侧定位球，转到奥斯卡脚下                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'挑传中路给艾哈迈多夫，分左路奥斯卡                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'杀到禁区前沿，冯特把球挡出底线                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'上港左侧角球                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'开起来，送入禁区                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'中路被头球解围                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'外围右侧，艾哈迈多夫凌空扫射，，偏出底线                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'张翀大脚开起来                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
75'前场左侧冯特得球，分中路盖坦                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'向前一记直塞，，卡拉斯科禁区左侧插上越位了                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'上港定位球开起来                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'长传，，中前场左侧胡尔克得球                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'向前盘带，直插左侧                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'横敲中路给到奥斯卡                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
76'奥斯卡调整一下，偏右侧一点，直接起脚了                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
77'世界波，，，戴帽成功                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
77'奥斯卡凭借一记世界波，，完成帽子戏法                   74'第74分钟进球再来，奥斯卡中路接球后带开王耀鹏防守，禁区线上直接兜远角射门，6比0
79'右侧找到王燊超，，分中路                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'斜传在给到禁区，右侧吕文君得球                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'回敲外围，王燊超在给中路蔡慧康                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'分右边路给武磊，顺到身前给胡尔克                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'胡尔克也杀得兴起，，左脚怒射，打飞了                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'张翀大脚开起来                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'左侧奥斯卡后场拦截                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
79'长传中路给艾哈迈多夫，横敲右侧                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'在转左侧奥斯卡，分中路胡尔克                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'回敲身后蔡慧康，左侧给于海                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'身前在给奥斯卡，斜传禁区左侧找武磊                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'倒三角，回敲，被解围出来                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'外围右侧争顶，卡拉斯科得球                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'低球斜传，被于海断回来                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
80'分中前场的艾哈迈多夫，和同伴撞墙                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
81'禁区前沿在分左侧，奥斯卡拿球                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
81'杀进去，，左肋一扣，，在扣回来                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
81'右脚兜射弧线，，不中。。偏出底线                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
81'陈彬彬替下蔡慧康，奥斯卡被张华晨替下                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
82'奥斯卡今天表现爆裂啊                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
82'奥斯卡这叫提前打卡下班了                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
82'杨善平登场了，大连这边换人也用完了                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
82'大连这条老迈的防线，受不了上港的冲击啊                   79'第79分钟奥斯卡再次在左路兜远角射门的，但这次打偏
