2'郑智右路交给廖力生，在给插上的张琳芃                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
66'恒大后场控球，给到陈泽鹏，推进过来                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
66'中路保利尼奥接应一下，在给中路冯潇霆                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
73'上港只有2个人再攻，恒大6个人在防                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
73'埃弗拉快速推进，在做球给插上的胡尔克，被郑智铲出边线                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
73'上港右路进攻，传递交给武磊，挑球转身                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
74'埃弗拉在给于海，回敲给王燊超                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
74'大脚吊向禁区内找埃弗拉，球还是给的不理想                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
74'恒大左侧的进攻，陈泽鹏交给郑龙                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
74'郑龙突破被傅欢挡出边线                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
75'恒大左侧寻求机会，传中到门前，阿兰争顶未果                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
75'外围还是恒大球权，左侧郑龙突破下底，传中造成角球                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
75'目前双方射门比是15-9恒大领先。但恒大15脚射门还没有换来进球                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
75'角球开出，禁区内保利尼奥后蹭                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
76'禁区后点冯潇霆在给回到门前，上港的球员鱼跃冲顶解围                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
76'后场恒大的陈泽鹏失误，胡尔克抓机会                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
76'突破到禁区前，横拨给插上的武磊，胡尔克的球传的有点深了                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
76'郑智上抢把球断下                   73'第73分钟埃弗拉前场快速带球冲分到一侧，胡尔克跟进到位，但射门前一瞬被速度更快的张琳芃踢出
78'界外球给廖力生，在给张琳芃，传中又被蔡慧康挡出                   78'第78分钟郑龙右路传中，保利尼奥头球太正
78'恒大右侧继续进攻，郑智给到郑龙，很耐心，郑龙起球到禁区                   78'第78分钟郑龙右路传中，保利尼奥头球太正
78'保利尼奥狮子甩头，顶出一个弹地，但被颜骏凌没收                   78'第78分钟郑龙右路传中，保利尼奥头球太正
79'上港的进攻，前场埃弗拉拿球，搓入禁区，和胡尔克传跑没有形成默契                   78'第78分钟郑龙右路传中，保利尼奥头球太正
79'胡尔克好像有点跑不动了，他这个踢法太消耗能量                   78'第78分钟郑龙右路传中，保利尼奥头球太正
79'恒大左侧进攻，保利尼奥交给陈泽鹏，往前走找郑龙                   78'第78分钟郑龙右路传中，保利尼奥头球太正
80'贺惯头球冲顶解围                   78'第78分钟郑龙右路传中，保利尼奥头球太正
80'贺惯解围的时候是撞翻了郑龙，郑龙身高吃亏，头部被贺惯的肩膀撞了一下                   78'第78分钟郑龙右路传中，保利尼奥头球太正
81'郑龙缓一下起来了，没什么问题，就是有点被撞晕了                   78'第78分钟郑龙右路传中，保利尼奥头球太正
81'恒大突然起球，吊向禁区内                   78'第78分钟郑龙右路传中，保利尼奥头球太正
81'郑龙底线附近把球拿回来，给到身后张琳芃                   78'第78分钟郑龙右路传中，保利尼奥头球太正
81'郑龙缓一下起来了，没什么问题，就是有点被撞晕了                   81'第81分钟黄博文换下廖力生
81'恒大突然起球，吊向禁区内                   81'第81分钟黄博文换下廖力生
81'郑龙底线附近把球拿回来，给到身后张琳芃                   81'第81分钟黄博文换下廖力生
82'张琳芃传中落点不错，保利尼奥后排插上，强力头槌，顶出弹地，但高出了横梁                   81'第81分钟黄博文换下廖力生
82'黄博文替下了廖力生，使出最后一招                   81'第81分钟黄博文换下廖力生
82'左侧进攻，阿兰给到黄博文，传中被挡                   81'第81分钟黄博文换下廖力生
82'外围郑智在搓入禁区，被王燊超顶出                   81'第81分钟黄博文换下廖力生
83'埃弗拉拿球转身，张琳芃前场就地犯规                   81'第81分钟黄博文换下廖力生
83'武磊下场，吕文君上来。武磊没劲了                   81'第81分钟黄博文换下廖力生
83'比赛算上补时大概还有10分钟左右                   81'第81分钟黄博文换下廖力生
84'上港长传进攻，中路蔡慧康回敲                   81'第81分钟黄博文换下廖力生
84'双方中场一阵乱战，球还是被恒大控制下来                   81'第81分钟黄博文换下廖力生
84'左侧金英权给到陈泽鹏，直塞推给前面郑龙                   81'第81分钟黄博文换下廖力生
86'恒大后场控球，金英权回敲给刘殿座，在给冯潇霆，中路转移到左侧                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
86'高拉特头球蹭给郑龙，再回敲一下                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
86'中路恒大渗透不错，阿兰交给禁区线上的高拉特，低射被颜骏凌没收                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
87'恒大形成了围攻，中路郑智给到张琳芃                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
87'在给黄博文，右侧搓起来，第一点还是没有威胁                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
87'外围恒大继续狂攻，孙祥防守郑智时候推人犯规了                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
87'右侧定位球机会，最后阶段每一次机会都要珍惜了                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
89'郑龙把球送到前点，颜骏凌双龙出海，把球打出                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
89'反击过来，胡尔克1V3，还是没有形成突破，双拳难敌四手啊                   86'第86分钟恒大在前场打出连串一脚出球的精确配合，可惜最后高拉特射门太正
93'这边陈泽鹏一瘸一拐的回到场内，这场够惨烈啊                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
93'刘殿座大脚开出门球                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
93'陈泽鹏又倒地了，捂着左大腿后侧的肌肉。，看来是不能坚持了                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
94'恒大现在只有9个人再踢了                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
94'胡尔克左侧拿球，大范围转移到右侧                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
94'傅欢传中，恒大把球解围出来                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
94'上港趁着对手少打2人，展开狂攻，还有最后1分钟                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
94'胡尔克左侧强突，造成阿兰防守犯规                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
95'最后时刻禁区左侧获得定位球机会                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
95'吕文君主罚，给到禁区后点，刘殿座出击把球打出边线                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
95'王燊超大力界外球                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
95'禁区内第一点还是被恒大控制                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
95'外围贺惯跟上一脚凌空，球飞向了太空，堪称解围了                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
96'刘殿座门球开出                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
96'阿兰争顶一下，上港得球，王燊超大脚向前                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
96'冯潇霆头球回点给门将刘殿座                   93'第93分钟胡尔克左路突破被阿兰放倒，吕文君任意球开到后点，刘殿座抢在冲过来的贺惯之前把球打出
