1'上半场开始了！                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
87'这是一次再典型不过的皇马式反击，可惜伊瓜因没能进球并锁定胜局                   84'第84分钟，费尔南德斯头球摆渡，阿斯帕斯禁区边缘左脚劲射高出
86'费尔南德斯右边路传中，埃辛抢在朴周永之前头球顶出底线                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
86'皇马断球了，四打三的机会                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
87'相当皇马的进攻，C罗带球到禁区前交给厄齐尔，厄齐尔横扫到后点，已经无人看管的伊瓜因居然将球打偏！                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
87'这是一次再典型不过的皇马式反击，可惜伊瓜因没能进球并锁定胜局                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
88'塞尔塔也没有放弃，贝尔梅霍也尝试一脚远射                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
88'洛佩兹将球稳稳地抱住                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
89'马塞洛左路下底后回扣被对方猜到，球丢了                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
89'现场突然下起了大雨                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
89'可惜了，塞尔塔！朴周永相当懊恼！                   86'皇马第86分钟错失良机，厄齐尔禁区左侧传中，无人防守的伊瓜因10码处却将单刀球射偏
89'马塞洛左路下底后回扣被对方猜到，球丢了                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
89'现场突然下起了大雨                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
89'可惜了，塞尔塔！朴周永相当懊恼！                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
90'普拉尼奇左路送出落点极佳的传中，朴周永抢点甩头攻门顶在横梁上！                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
90'下半场需要补时3分钟！                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
91'皇马开始打起了控制球，不往禁区里传了                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
91'贝尔梅霍的断球，大范围转移到左路                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
91'普拉尼奇得球再交给朴周永                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
92'朴周永晃过了埃辛后小角度打近角，洛佩兹封住近角将球没收                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
92'上场后朴周永两次攻门极具威胁                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
92'普拉尼奇来到右路接应，斜传后点，洛佩兹稳稳将球摘下                   89'塞尔塔第89分钟险些扳平，普兰季奇左路传中，无人防守的朴周永小禁区前头球攻门憾中横梁
93'伊瓜因反击中接应厄齐尔传球，单刀了，推射被门将扑出底线。。。                   93'第93分钟，伊瓜因12码处单刀推射又被巴拉斯扑出
93'厄齐尔慢慢地走向角球区，现场球迷发出一阵嘘声                   93'第93分钟，伊瓜因12码处单刀推射又被巴拉斯扑出
93'皇马将球控制在脚下                   93'第93分钟，伊瓜因12码处单刀推射又被巴拉斯扑出
94'卡卡发难了，连过两人突到小禁区里小角度打门打在边网上                   93'第93分钟，伊瓜因12码处单刀推射又被巴拉斯扑出
94'全场比赛结束！                   93'第93分钟，伊瓜因12码处单刀推射又被巴拉斯扑出
