6'申花的进攻长传到禁区内，登巴巴遭遇严密防守，申花获得角球                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
90'卡希尔的这个进球也是相当漂亮，伊斯梅洛夫倒地已经封堵了卡希尔的角度，但卡希尔蝎子摆尾骗过了伊斯梅洛夫的同时也骗过了门将吴亚轲                   87'第87分钟亚泰用何超换下阎峰
90'申花今天在主场踢出了漂亮仗                   87'第87分钟亚泰用何超换下阎峰
90'下半场补时3分钟                   87'第87分钟亚泰用何超换下阎峰
48'熊飞好像失去了意识，肇事者李建滨也是显得非常惊恐，抱着队友赶紧招呼队医                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'这个球熊飞要头顶，但李建滨却抢在熊飞之前来了一记倒钩，重重的踢在熊飞脸上                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'熊飞直接被担架抬下，直接送上120了。希望他没什么大碍                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'马宁就此吹响了上半场结束的哨音                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'众人在惊恐未定中走回了休息室                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'胡斯蒂面对张璐的防守，强行的传中                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'张璐把球挡出底线                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
48'胡斯蒂角球开到前点，马祖抢在吕征之前甩头攻门                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
49'皮球直奔10分角而去，但不走运，重重砸在立柱上                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
49'孙捷头球补射，顶高了                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
50'亚泰换人之后立刻有了效果，而申花这边，两名主力中卫同时下场留下隐患                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
50'右路申花的进攻                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
50'传中不错，伊斯梅洛夫站位非常好，把球顶出来                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
51'外围曹赟定把球交给莫雷诺，莫雷诺突破倒地了                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
51'马宁的哨子没有响                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
51'西索科中场把球控制在脚下，杜震宇拼抢犯规                   48'比赛补时3分钟，最终上海申花3比0战胜长春亚泰，创下对战长春亚泰的最大分差胜仗
