13'刚才时间忘了调整，不好意思                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
67'盖坦发到门前                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
67'杨启鹏出击扑出皮球                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
67'和穆谢奎撞到了一起                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
67'两人全都倒地了                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
68'穆谢奎好像更严重些                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
68'休克了，队医赶紧上来                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
68'慢镜头显示，穆谢奎头部撞到了杨启鹏的身上                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
69'撞的非常严重                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
69'比赛中断，双方球员还在接受治疗                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
69'穆谢奎被抬出场外治疗了                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
69'这边杨启鹏站起来了                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
70'刚才裁判给了穆谢奎冲撞门将黄牌警告                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
70'比赛继续                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
70'阿奇姆彭得球，下底边路传中                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
70'乔纳森凌空一脚，抽射偏出了门柱                   67'第67分钟，盖坦主罚前场任意球，穆谢奎头部与杨启鹏相撞后出现昏厥，穆谢奎经过队医处理后竟然重新投入到比赛中，主裁判向担架上的穆谢奎出示黄牌
73'边线球掷出到禁区                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
73'杨善平大脚解围到中场                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
74'买提江点给巴斯蒂安斯                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
74'大脚再次到一方后场                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
74'郭皓得球，分给边线队友                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
74'起脚传中，到了门前被解围                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
75'外围中路，球到了赵英杰脚下                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
75'直接起脚远距离轰门                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
75'球进了！！！！！！！                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
75'赵英杰，一脚世界波破门                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
76'帮助泰达反超比分                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
76'回到比赛                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
76'买提江控球，给到阿奇姆彭                   73'第73分钟，天津泰达反超比分，朱晓刚解围不远，赵英杰远射张翀扑救不及，球从远角飞入网窝
78'再次被担架抬出场外                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
78'做球员真的也不容易啊                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
78'一方换人了，赵学斌换下穆谢奎                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
79'比赛继续                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
79'前场左侧泰达获得任意球机会                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
79'赵英杰来处理                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
79'任意球开出，直接打门                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'张翀单拳托出横梁                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'角球                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'买提江发出到点球点                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'乔纳森顶向球门                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'没发上力量，张翀抱住皮球                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
80'大脚开到中场，直接出了边线                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
81'边线球掷出                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
81'乔纳森接张池明传球                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
81'再挑传边路，越位了                   78'第78分钟，张翀单手拖出了赵英杰的任意球直接攻门
83'赵英杰得球，带了几步再次打门，打高了                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
83'开到中场，卡拉斯科得到，再传球的时候被断了                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'乔纳森带球反击                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'大步流星到了禁区弧顶                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'张翀出击了，直接被晃过                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'杀入禁区，一脚打门                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'中了立柱。。。。。                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
84'空门啊                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'可惜了                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'这球打的不敢恭维                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'本来能杀死比赛的                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'回到比赛                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'泰达换人                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
85'李源一换下了谢维军                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'比赛继续                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'泰达球权                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'斜传被断，卡拉斯科得球                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'带球推进，到了禁区右侧底线附近                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'起脚传中被破坏出底线                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
86'角球                   83'第83分钟，乔纳森获得单刀良机，带球晃过出击的门将张翀后小角度射门击中门柱弹出
90'被解围，孙铂跟进                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
90'碰出了底线                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
90'球门球开到前场                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
90'阿奇姆彭得球，长传禁区                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'张翀抱住，给到左侧，塞给孙铂                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'长传禁区                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'被顶了出来                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'阿奇姆彭得球快速反击                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'自己带球一路飞奔                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
91'晃过三名防守队员                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
92'到了禁区                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
92'一脚挑射，球又进了                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
92'下半场补时七分钟                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
92'回看一下                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
93'阿奇姆彭中圈附近得球，自己一人带球飞奔，过了四名防守队员，到了禁区面对守门员轻松挑射入网，泰达3比1领先了                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
93'回到比赛                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
93'一方右侧边线球                   90'第90分钟，天津泰达攻入锁定胜局进球，阿奇姆彭依靠速度优势在两名球员的包夹下突出重围，面对张翀挑射破网
92'到了禁区                   92'第92分钟，乔纳森被周燎替换下场
92'一脚挑射，球又进了                   92'第92分钟，乔纳森被周燎替换下场
92'下半场补时七分钟                   92'第92分钟，乔纳森被周燎替换下场
92'回看一下                   92'第92分钟，乔纳森被周燎替换下场
93'阿奇姆彭中圈附近得球，自己一人带球飞奔，过了四名防守队员，到了禁区面对守门员轻松挑射入网，泰达3比1领先了                   92'第92分钟，乔纳森被周燎替换下场
93'回到比赛                   92'第92分钟，乔纳森被周燎替换下场
93'一方右侧边线球                   92'第92分钟，乔纳森被周燎替换下场
94'泰达换人调整                   92'第92分钟，乔纳森被周燎替换下场
94'周燎换下乔纳森                   92'第92分钟，乔纳森被周燎替换下场
94'边线球开出                   92'第92分钟，乔纳森被周燎替换下场
94'盖坦回给后场                   92'第92分钟，乔纳森被周燎替换下场
95'长传给孙铂，带球推进                   92'第92分钟，乔纳森被周燎替换下场
95'一脚传中                   92'第92分钟，乔纳森被周燎替换下场
95'守门员抱住皮球                   92'第92分钟，乔纳森被周燎替换下场
95'大脚开到中场                   92'第92分钟，乔纳森被周燎替换下场
